item_type,branch_id,item_principal,item_division,item_code,item_purchase_code,supp_item_code,item_category,item_desciption,item_uom,item_brand_make,item_price,item_discount,item_cost_price,item_selling_price,margin_percent,item_hsn,item_dept_purchase,item_max_qty
2,"1,2,3",1,286,14-166,14-166,14-166,770,"TINSNIPS W/O SPRING, 350MM-14",2,12,2363,45,1299.65,2126.7,0,384,1,1
2,"1,2,3",1,286,0-70-451,0-70-451,0-70-451,752,Mini Pipe Bender - 6 8 10,2,12,2855,45,1570.25,2569.5,0,175,1,1
2,"1,2,3",1,286,0-70-452,0-70-452,0-70-452,752,Pipe Bender - 15 22mm,2,12,10657,45,5861.35,9591.3,0,175,1,1
2,"1,2,3",1,286,93-021-22,93-021-22,93-021-22,753,"TUBING CUTTER H/D, 3MM-1/8 TO 28MM-1 1/4",2,12,1777,45,977.35,1599.3,0,494,1,1
2,"1,2,3",1,286,14-442,14-442,14-442,753,PIPE CUTTER 42MM,2,12,1428,45,785.4,1285.2,0,175,1,1
2,"1,2,3",1,286,0-70-447,0-70-447,0-70-447,753,ADJUSTABLE PIPE CUTTER,2,12,964,45,530.2,867.6,0,512,1,1
2,"1,2,3",1,286,14-302-23,14-302-23,14-302-23,767,SHEARS-PRUNING BYPASS 8INCH,2,12,549,45,301.95,494.1,0,488,1,1
2,"1,2,3",1,286,STHT0-14103,STHT0-14103,STHT0-14103,767,SHEARS,2,12,1279,45,703.45,1151.1,0,512,1,1
2,"1,2,3",1,286,28-141,28-141,28-141,761,"STANLEY? NYLON HANDLE STIFF PUTTY KNIFE ? 1-1/2""",2,12,294,45,161.7,264.6,0,512,1,1
2,"1,2,3",1,286,28-142,28-142,28-142,761,"STANLEY? NYLON HANDLE STIFF PUTTY KNIFE ? 2""",2,12,321,45,176.55,288.9,0,422,1,1
2,"1,2,3",1,286,28-241,28-241,28-241,761,"STANLEY? NYLON HANDLE FLEXIBLE PUTTY KNIFE - 1-1/2""",2,12,308,45,169.4,277.2,0,399,1,1
2,"1,2,3",1,286,0-28-206,0-28-206,0-28-206,761,6 IN 1 DRY WALL TOOL,2,12,373,45,205.15,335.7,0,512,1,1
2,"1,2,3",1,286,0-22-441,0-22-441,0-22-441,708,8/200MM HAND FILE BASTARD,2,12,603,45,331.65,542.7,0,383,1,1
2,"1,2,3",1,286,0-22-451,0-22-451,0-22-451,708,8/200MM HAND FILE SECOND CUT,2,12,618,45,339.9,556.2,0,383,1,1
2,"1,2,3",1,286,0-22-499,0-22-499,0-22-499,708,8/200MM HAND FILE SMOOTH,2,12,667,45,366.85,600.3,0,383,1,1
2,"1,2,3",1,286,0-22-443,0-22-443,0-22-443,708,8/200MM ROUND FILE BASTARD,2,12,537,45,295.35,483.3,0,383,1,1
2,"1,2,3",1,286,0-22-444,0-22-444,0-22-444,708,8/200MM ROUND FILE SECOND CUT,2,12,550,45,302.5,495,0,383,1,1
2,"1,2,3",1,286,0-22-456,0-22-456,0-22-456,708,8/200MM HALF ROUND FILE SECOND CUT,2,12,747,45,410.85,672.3,0,383,1,1
2,"1,2,3",1,286,0-22-501,0-22-501,0-22-501,708,8/200MM HALF ROUND FILE,2,12,725,45,398.75,652.5,0,383,1,1
2,"1,2,3",1,286,0-22-460,0-22-460,0-22-460,708,8/200MM 3 SQUARE FILE BASTARD CUT,2,12,621,45,341.55,558.9,0,383,1,1
2,"1,2,3",1,286,0-22-462,0-22-462,0-22-462,708,8/200MM 3 SQUARE FILE SECOND CUT,2,12,584,45,321.2,525.6,0,383,1,1
2,"1,2,3",1,286,0-22-464,0-22-464,0-22-464,708,"8/200MM 3 PC FILE SET (8? Hand File, 2nd cut, 8? Half Round, 2nd cut, 8? 3 Square File, 2nd cut)",2,12,2097,45,1153.35,1887.3,0,383,1,1
2,"1,2,3",1,286,0-22-465,0-22-465,0-22-465,708,8/200MM FLAT RASP BASTARD CUT,2,12,653,45,359.15,587.7,0,383,1,1
2,"1,2,3",1,286,0-22-467,0-22-467,0-22-467,708,8/200MM FLAT RASP SECOND CUT,2,12,691,45,380.05,621.9,0,383,1,1
2,"1,2,3",1,286,0-22-469,0-22-469,0-22-469,708,8/200MM HALF ROUND RASP BASTARD CUT,2,12,783,45,430.65,704.7,0,383,1,1
2,"1,2,3",1,286,0-22-471,0-22-471,0-22-471,708,8/200MM HALF ROUND RASP SECOND CUT,2,12,834,45,458.7,750.6,0,383,1,1
2,"1,2,3",1,286,0-22-473,0-22-473,0-22-473,708,8/200MM ROUND RASP BASTARD CUT,2,12,495,45,272.25,445.5,0,383,1,1
2,"1,2,3",1,286,0-22-475,0-22-475,0-22-475,708,8/200MM ROUND RASP SECOND CUT,2,12,527,45,289.85,474.3,0,383,1,1
2,"1,2,3",1,286,0-22-477,0-22-477,0-22-477,708,3PC SET 8 FLAT 1/2ROUND,2,12,2168,45,1192.4,1951.2,0,179,1,1
2,"1,2,3",1,286,0-22-491,0-22-491,0-22-491,708,8 CHAIN SAW FILE X 4,2,12,464,45,255.2,417.6,0,383,1,1
2,"1,2,3",1,286,0-22-500,0-22-500,0-22-500,708,6 PCE NEEDLE FILE SET,2,12,497,45,273.35,447.3,0,383,1,1
2,"1,2,3",1,286,BDHT22144,BDHT22144,BDHT22144,708,200MM 2ND CUT FLAT FILE,2,33,342,45,188.1,307.8,0,383,1,1
2,"1,2,3",1,286,BDHT22145,BDHT22145,BDHT22145,708,200MM 2ND CUT ROUND FILE,2,33,306,45,168.3,275.4,0,383,1,1
2,"1,2,3",1,286,BDHT22146,BDHT22146,BDHT22146,708,200MM 2ND CUT HALF ROUND FILE,2,33,367,45,201.85,330.3,0,383,1,1
2,"1,2,3",1,286,BDHT22147,BDHT22147,BDHT22147,708,200MM 2ND CUT TRIANGLE FILE,2,33,342,45,188.1,307.8,0,383,1,1
2,"1,2,3",1,286,BDHT22148,BDHT22148,BDHT22148,708,6 PCS NEEDLE FILE SET,2,33,494,45,271.7,444.6,0,383,1,1
2,"1,2,3",1,286,22-314,22-314,22-314,708,"5 PC FILE SET - 22-171, 22-307, 22-306, 21-113, 22-311",2,12,2389,45,1313.95,2150.1,0,383,1,1
2,"1,2,3",1,286,82-115,82-115,82-115,708,PICK & HOOK SET ? 4 PC,2,12,834,45,458.7,750.6,0,181,1,1
2,"1,2,3",1,286,5-21-122,5-21-122,5-21-122,781,"SURFORM COMBINED PLANE FILE ( Fits 5-21-293, 5-21-393, 5-21-299, 5-21-508)",2,12,969,45,532.95,872.1,0,483,1,1
2,"1,2,3",1,286,5-21-295,5-21-295,5-21-295,781,"SURFORM FLAT FILE - METAL (Fits 5-21-293, 5-21-393, 5-21-299, 5-21-508)",2,12,796,45,437.8,716.4,0,383,1,1
2,"1,2,3",1,286,5-21-296,5-21-296,5-21-296,781,"SURFORM STANDARD PLANE - METAL (Fits 5-21-293, 5-21-393, 5-21-299, 5-21-508)",2,12,860,45,473,774,0,383,1,1
2,"1,2,3",1,286,5-21-297,5-21-297,5-21-297,781,SURFORM ROUND FILE (Fits 5-21-291),2,12,809,45,444.95,728.1,0,383,1,1
2,"1,2,3",1,286,5-21-399,5-21-399,5-21-399,781,SUFORM BLOCK PLANE - METAL (Fits 5-21-398),2,12,540,45,297,486,0,513,1,1
2,"1,2,3",1,286,5-21-102,5-21-102,5-21-102,781,SURFORM FLAT FILE - ABS (Fits 5-21-398),2,12,686,45,377.3,617.4,0,383,1,1
2,"1,2,3",1,286,5-21-103,5-21-103,5-21-103,781,"SURFORM STANDARD FILE (5-21-293, 5-21-393, 5-21-299, 5-21-508)",2,12,775,45,426.25,697.5,0,483,1,1
2,"1,2,3",1,286,5-21-104,5-21-104,5-21-104,781,SURFORM BLOCK PLANE - ABS (Fits 5-21-398),2,12,640,45,352,576,0,383,1,1
2,"1,2,3",1,286,5-21-115,5-21-115,5-21-115,781,SURFORM SHAVER (Fits 5-21-515),2,12,394,45,216.7,354.6,0,483,1,1
2,"1,2,3",1,286,5-21-291,5-21-291,5-21-291,781,250MM SURFORM ROUND BLADE,2,12,725,45,398.75,652.5,0,513,1,1
2,"1,2,3",1,286,5-21-293,5-21-293,5-21-293,781,250MM SURFORM STANDARD BLADE,2,12,362,45,199.1,325.8,0,513,1,1
2,"1,2,3",1,286,5-21-299,5-21-299,5-21-299,781,250MM SURFORM HALF ROUND BLADE,2,12,417,45,229.35,375.3,0,513,1,1
2,"1,2,3",1,286,5-21-393,5-21-393,5-21-393,781,250MM SURFORM FINE FLAT BLADE 1,2,12,365,45,200.75,328.5,0,513,1,1
2,"1,2,3",1,286,5-21-398,5-21-398,5-21-398,781,140MM SURFORM FINE FLAT BLADE 5,2,12,294,45,161.7,264.6,0,513,1,1
2,"1,2,3",1,286,5-21-508,5-21-508,5-21-508,781,250MM SURFORM BLADE,2,12,395,45,217.25,355.5,0,513,1,1
2,"1,2,3",1,286,5-21-515,5-21-515,5-21-515,781,SURFORM SHAVER BLADE,2,12,261,45,143.55,234.9,0,513,1,1
2,"1,2,3",1,298,DWHT51145-0,DWHT51145-0,DWHT51145-0,717,400GM MIG WELD HAMMER - SMOOTH,2,32,4954,45,2724.7,4458.6,0,180,1,1
2,"1,2,3",1,298,DWHT51388-0,DWHT51388-0,DWHT51388-0,717,1.4KG DRILLING HAMMER,2,32,2747,45,1510.85,2472.3,0,180,1,1
2,"1,2,3",1,298,DWHT51387-0,DWHT51387-0,DWHT51387-0,717,567GM / 20 OZ CAMP AXE,2,32,3233,45,1778.15,2909.7,0,180,1,1
2,"1,2,3",1,298,1-54-716,1-54-716,1-54-716,717,450G/16OZ GRAPHITE BALL PEIN HAMMER,2,12,3030,45,1666.5,2727,0,180,1,1
2,"1,2,3",1,298,1-54-724,1-54-724,1-54-724,717,640G/24OZ GRAPHITE BALL PEIN HAMMER,2,12,5971,45,3284.05,5373.9,0,180,1,1
2,"1,2,3",1,298,1-54-732,1-54-732,1-54-732,717,900G/32OZ GRAPHITE BALL PEIN HAMMER,2,12,6155,45,3385.25,5539.5,0,180,1,1
2,"1,2,3",1,298,1-51-171,1-51-171,1-51-171,717,CROSS PEIN HAMMER 100 GR,2,12,712,45,391.6,640.8,0,180,1,1
2,"1,2,3",1,298,1-51-172,1-51-172,1-51-172,717,CROSS PEIN HAMMER 200 GR,2,12,796,45,437.8,716.4,0,180,1,1
2,"1,2,3",1,298,1-51-175,1-51-175,1-51-175,717,CROSS PEIN HAMMER 500 GR,2,12,1145,45,629.75,1030.5,0,180,1,1
2,"1,2,3",1,298,54-107,54-107,54-107,717,BALL PEIN HAMMER 220GMS-8 OZ,2,12,378,45,207.9,340.2,0,180,1,1
2,"1,2,3",1,298,54-111,54-111,54-111,717,BALL PEIN HAMMER 340GMS-12 OZ,2,12,443,45,243.65,398.7,0,180,1,1
2,"1,2,3",1,298,54-114,54-114,54-114,717,BALL PEIN HAMMER 450GMS-16 OZ,2,12,574,45,315.7,516.6,0,180,1,1
2,"1,2,3",1,298,54-115,54-115,54-115,717,BALL PEIN HAMMER 680GMS-24 OZ,2,12,743,45,408.65,668.7,0,180,1,1
2,"1,2,3",1,298,54-118,54-118,54-118,717,BALL PEIN HAMMER 900GMS-32 OZ,2,12,868,45,477.4,781.2,0,180,1,1
2,"1,2,3",1,298,FMHT1-51276,FMHT1-51276,FMHT1-51276,717,NEXT GEN 16OZ 453G RIP,2,12,4610,45,2535.5,4149,0,521,1,1
2,"1,2,3",1,298,51-163,51-163,51-163,717,ANTI-VIBE SMOOTH NAILING HAMMER RIP CLAW ? 16 OZ.,2,12,6254,45,3439.7,5628.6,0,180,1,1
2,"1,2,3",1,298,51-159,51-159,51-159,717,"WOOD HANDLE NAIL HAMMER 450GMS-16""",2,12,541,45,297.55,486.9,0,180,1,1
2,"1,2,3",1,298,51-186,51-186,51-186,717,"FIBREGLASS NAIL HAMMER 450GMS-16""",2,12,567,45,311.85,510.3,0,180,1,1
2,"1,2,3",1,298,51-187,51-187,51-187,717,"FIBREGLASS NAIL HAMMER 560GMS-20""",2,12,689,45,378.95,620.1,0,180,1,1
2,"1,2,3",1,298,51-152,51-152,51-152,717,"CLAW HAMMER STEEL SHAFT 220GMS-8""",2,12,348,45,191.4,313.2,0,180,1,1
2,"1,2,3",1,298,51-158,51-158,51-158,717,"CLAW HAMMER STEEL SHAFT 560GMS-20""",2,12,648,45,356.4,583.2,0,180,1,1
2,"1,2,3",1,298,STHT0-51906,STHT0-51906,STHT0-51906,717,Stanley 200g/7oz Din Hammer,2,12,1125,45,618.75,1012.5,0,180,1,1
2,"1,2,3",1,298,STHT0-51907,STHT0-51907,STHT0-51907,717,Stanley 300g/10oz Din Hammer,2,12,1165,45,640.75,1048.5,0,180,1,1
2,"1,2,3",1,298,STHT0-51908,STHT0-51908,STHT0-51908,717,Stanley 500g/18oz Din Hammer,2,12,1325,45,728.75,1192.5,0,180,1,1
2,"1,2,3",1,298,STHT0-51909,STHT0-51909,STHT0-51909,717,Stanley 800g/28oz Din Hammer,2,12,1713,45,942.15,1541.7,0,180,1,1
2,"1,2,3",1,298,STHT0-51910,STHT0-51910,STHT0-51910,717,Stanley 1000g/35oz Din Hammer,2,12,1881,45,1034.55,1692.9,0,180,1,1
2,"1,2,3",1,298,54-105,54-105,54-105,717,CAMP AXE STEEL SHAFT 560GMS-20 OZ,2,12,654,45,359.7,588.6,0,390,1,1
2,"1,2,3",1,298,STHT51771,STHT51771,STHT51771,717, 25 MM SOFT FACE HAMMER,2,12,280,45,154,252,0,180,1,1
2,"1,2,3",1,298,STHT51772,STHT51772,STHT51772,717, 30 MM SOFT FACE HAMMER,2,12,350,45,192.5,315,0,180,1,1
2,"1,2,3",1,298,STHT51773,STHT51773,STHT51773,717,40 MM SOFT FACE HAMMER,2,12,568,45,312.4,511.2,0,180,1,1
2,"1,2,3",1,298,STHT51774,STHT51774,STHT51774,717,50 MM SOFT FACE HAMMER,2,12,804,45,442.2,723.6,0,180,1,1
2,"1,2,3",1,298,STHT51775,STHT51775,STHT51775,717, 25 MM SOFT FACE HAMMER HEAD,2,12,67,45,36.85,60.3,0,180,1,1
2,"1,2,3",1,298,STHT51776,STHT51776,STHT51776,717,30 MM SOFT FACE HAMMER HEAD,2,12,93,45,51.15,83.7,0,180,1,1
2,"1,2,3",1,298,STHT51777,STHT51777,STHT51777,717,40 MM SOFT FACE HAMMER HEAD,2,12,151,45,83.05,135.9,0,180,1,1
2,"1,2,3",1,298,STHT51778,STHT51778,STHT51778,717,50 MM SOFT FACE HAMMER HEAD,2,12,244,45,134.2,219.6,0,180,1,1
2,"1,2,3",1,298,57-055,57-055,57-055,717,"SOFT FACE HAMMER W/WOOD HANDLE, 28MM",2,12,1381,45,759.55,1242.9,0,180,1,1
2,"1,2,3",1,298,57-056-23,57-056-23,57-056-23,717,"SOFT FACE HAMMER W/WOOD HANDLE, 35MM",2,12,1862,45,1024.1,1675.8,0,180,1,1
2,"1,2,3",1,298,57-057,57-057,57-057,717,"SOFT FACE HAMMER W/WOOD HANDLE, 45MM",2,12,3185,45,1751.75,2866.5,0,180,1,1
2,"1,2,3",1,298,STHT0-54126,STHT0-54126,STHT0-54126,717,HAMMER FIBREGLASS CLUB 10,2,12,1680,45,924,1512,0,180,1,1
2,"1,2,3",1,298,STHT0-54127,STHT0-54127,STHT0-54127,717,HAMMER FIBREGLASS CLUB 12,2,12,1833,45,1008.15,1649.7,0,180,1,1
2,"1,2,3",1,298,STHT0-54128,STHT0-54128,STHT0-54128,717,HAMMER FIBREGLASS CLUB 15,2,12,1964,45,1080.2,1767.6,0,180,1,1
2,"1,2,3",1,298,1-54-641,1-54-641,1-54-641,717,CARPENTERS HAMMER 315 GR,2,12,805,45,442.75,724.5,0,180,1,1
2,"1,2,3",1,298,STHT0-51911,STHT0-51911,STHT0-51911,717,STANLEY 200G ELECTRICIANS,2,12,1245,45,684.75,1120.5,0,180,1,1
2,"1,2,3",1,298,1-51-039,1-51-039,1-51-039,717,RHIN HAMMER 500 GR,2,12,1550,45,852.5,1395,0,180,1,1
2,"1,2,3",1,298,95IB56400E,95IB56400E,95IB56400E,717,SLEDGE HAMMER HICKORY HANDLE 1.36KGS-3LB,2,12,1010,45,555.5,909,0,180,1,1
2,"1,2,3",1,298,95IB56401E,95IB56401E,95IB56401E,717,SLEDGE HAMMER HICKORY HANDLE 1.81KGS-4LB,2,12,1676,45,921.8,1508.4,0,180,1,1
2,"1,2,3",1,298,95IB56608E,95IB56608E,95IB56608E,717,SLEDGE HAMMER HICKORY HANDLE 3.62 KGS-8LB,2,12,2825,45,1553.75,2542.5,0,180,1,1
2,"1,2,3",1,298,95IB56612E,95IB56612E,95IB56612E,717,SLEDGE HAMMER HICKORY HANDLE 5.44 KGS-12LB,2,12,3918,45,2154.9,3526.2,0,180,1,1
2,"1,2,3",1,298,57-530A,57-530A,57-530A,717,"HAMMER COMPO CAST STD SOFTFACE,  283GM - 10 OZ",2,12,3390,45,1864.5,3051,0,180,1,1
2,"1,2,3",1,298,57-531A,57-531A,57-531A,717,"HAMMER COMPO CAST STD SOFTFACE, 510GM-18OZ",2,12,4637,45,2550.35,4173.3,0,180,1,1
2,"1,2,3",1,298,57-532A,57-532A,57-532A,717,"HAMMER COMPO CAST STD SOFTFACE, 595GM-21OZ",2,12,5000,45,2750,4500,0,180,1,1
2,"1,2,3",1,298,57-533A,57-533A,57-533A,717,"HAMMER COMPO CAST STD SOFTFACE, 1190GM-42OZ",2,12,5773,45,3175.15,5195.7,0,180,1,1
2,"1,2,3",1,298,STHT57530-0,STHT57530-0,STHT57530-0,699,DEAD BLOW COMPOCAST HAMMER - 10OZ / 280G,2,12,2376,45,1306.8,2138.4,0,180,1,1
2,"1,2,3",1,298,STHT57531-0,STHT57531-0,STHT57531-0,699,DEAD BLOW COMPOCAST HAMMER - 18OZ / 500G,2,12,2664,45,1465.2,2397.6,0,180,1,1
2,"1,2,3",1,298,STHT57532-0,STHT57532-0,STHT57532-0,699,DEAD BLOW COMPOCAST HAMMER - 28OZ / 794G,2,12,3398,45,1868.9,3058.2,0,180,1,1
2,"1,2,3",1,298,STHT57533-0,STHT57533-0,STHT57533-0,699,DEAD BLOW COMPOCAST HAMMER - 42OZ /1200G,2,12,4276,45,2351.8,3848.4,0,180,1,1
2,"1,2,3",1,298,STHT57534-0,STHT57534-0,STHT57534-0,699,DEAD BLOW COMPOCAST HAMMER - 53OZ /1500G,2,12,5067,45,2786.85,4560.3,0,180,1,1
2,"1,2,3",1,298,STHT57527-8,STHT57527-8,STHT57527-8,717,RUBBER MALLET HAMMER 450GM-16OZ,2,12,395,45,217.25,355.5,0,180,1,1
2,"1,2,3",1,298,STHT57528-8,STHT57528-8,STHT57528-8,717,RUBBER MALLET HAMMER 680GM-24OZ,2,12,458,45,251.9,412.2,0,180,1,1
2,"1,2,3",1,298,DWHT55518-1,DWHT55518-1,DWHT55518-1,758,"12"" FLAT BAR",2,32,1296,45,712.8,1166.4,0,180,1,1
2,"1,2,3",1,298,DWHT55528-1,DWHT55528-1,DWHT55528-1,758,"21"" FLAT BAR",2,32,1343,45,738.65,1208.7,0,180,1,1
2,"1,2,3",1,298,DWHT0-55524,DWHT0-55524,DWHT0-55524,758,"10"" CLAW BAR",2,32,1774,45,975.7,1596.6,0,180,1,1
2,"1,2,3",1,298,DWHT55129-1,DWHT55129-1,DWHT55129-1,758,"24"" WRECKING BAR",2,32,2418,45,1329.9,2176.2,0,180,1,1
2,"1,2,3",1,298,DWHT55132-1,DWHT55132-1,DWHT55132-1,758,"42"" WRECKING BAR",2,32,3027,45,1664.85,2724.3,0,180,1,1
2,"1,2,3",1,298,FMHT1-55009,FMHT1-55009,FMHT1-55009,758,MOLDING BAR 10IN,2,12,1363,45,749.65,1226.7,0,180,1,1
2,"1,2,3",1,298,DWHT0-16148,DWHT0-16148,DWHT0-16148,692,SIDE STRIKE CHISEL 3 PC,2,32,2789,45,1533.95,2510.1,0,387,1,1
2,"1,2,3",1,298,DWHT0-58018,DWHT0-58018,DWHT0-58018,744,3 PIECE NAIL SET,2,32,571,45,314.05,513.9,0,182,1,1
2,"1,2,3",1,298,55-120,55-120,55-120,758,FATMAX FUBAR,2,12,16337,45,8985.35,14703.3,0,180,1,1
2,"1,2,3",1,298,4-18-327,4-18-327,4-18-327,692,BRICKSET 3X8.5/76,2,12,1433,45,788.15,1289.7,0,387,1,1
2,"1,2,3",1,298,4-18-329,4-18-329,4-18-329,692,CONCRETE CHISEL 3/4X12,2,12,1363,45,749.65,1226.7,0,387,1,1
2,"1,2,3",1,298,4-18-330,4-18-330,4-18-330,692,ELECTRICIAN CHISEL 2-1/4X1,2,12,1428,45,785.4,1285.2,0,180,1,1
2,"1,2,3",1,298,4-18-332,4-18-332,4-18-332,692,COLD CHISEL 1X1225,2,12,1335,45,734.25,1201.5,0,180,1,1
2,"1,2,3",1,298,4-18-333,4-18-333,4-18-333,692,MASON CHISEL 45X250MM,2,12,1201,45,660.55,1080.9,0,170,1,1
2,"1,2,3",1,298,4-18-292,4-18-292,4-18-292,692,UTILITY CHISEL 1-1/4X12 FLAT,2,12,790,45,434.5,711,0,387,1,1
2,"1,2,3",1,298,4-18-294,4-18-294,4-18-294,692,MASON CHISEL 1-3/4X8-1/2,2,12,827,45,454.85,744.3,0,387,1,1
2,"1,2,3",1,298,0-58-120,0-58-120,0-58-120,692,CENTER PUNCH 3 2MM,2,12,210,45,115.5,189,0,387,1,1
2,"1,2,3",1,298,16-228,16-228,16-228,692,"CENTER PUNCH, 8MM-5/16 X 115MM-4 1/2",2,12,387,45,212.85,348.3,0,394,1,1
2,"1,2,3",1,298,4-18-226,4-18-226,4-18-226,692,6 PC PUNCH KIT,2,12,1211,45,666.05,1089.9,0,394,1,1
2,"1,2,3",1,298,16-299,16-299,16-299,692,12 PC PUNCH & CHISEL KIT,2,12,3246,45,1785.3,2921.4,0,180,1,1
2,"1,2,3",1,298,4-18-298,4-18-298,4-18-298,692,KIT 3PC COLD CHISEL,2,12,823,45,452.65,740.7,0,387,1,1
2,"1,2,3",1,298,4-18-286,4-18-286,4-18-286,692,COLD CHISEL (3/8X5/16),2,12,217,45,119.35,195.3,0,387,1,1
2,"1,2,3",1,298,4-18-287,4-18-287,4-18-287,692,COLD CHISEL (1/2X6) 12X,2,12,252,45,138.6,226.8,0,387,1,1
2,"1,2,3",1,298,4-18-288,4-18-288,4-18-288,692,COLD CHISEL (5/8X6 3/4),2,12,355,45,195.25,319.5,0,387,1,1
2,"1,2,3",1,298,4-18-289,4-18-289,4-18-289,692,COLD CHISEL (3/4X6 7/8),2,12,473,45,260.15,425.7,0,387,1,1
2,"1,2,3",1,298,4-18-291,4-18-291,4-18-291,692,COLD CHISEL (1X12) 25X3,2,12,952,45,523.6,856.8,0,387,1,1
2,"1,2,3",1,298,16-089,16-089,16-089,692,"WOOD CHISEL SET, 3 PCS",2,12,872,45,479.6,784.8,0,387,1,1
2,"1,2,3",1,298,FMHT0-16067,FMHT0-16067,FMHT0-16067,692,"1""/25MM FM SIDE STRIKE CHISEL",2,12,777,45,427.35,699.3,0,179,1,1
2,"1,2,3",1,298,0-16-535,0-16-535,0-16-535,692,5002 6MM BEVEL EDGE WOOD,2,12,401,45,220.55,360.9,0,387,1,1
2,"1,2,3",1,298,0-16-537,0-16-537,0-16-537,692,J002 8MM BEVEL EDGE WOOD,2,12,401,45,220.55,360.9,0,387,1,1
2,"1,2,3",1,298,0-16-539,0-16-539,0-16-539,692,5002 10MM BEVEL EDGE WOOD,2,12,405,45,222.75,364.5,0,387,1,1
2,"1,2,3",1,298,0-16-540,0-16-540,0-16-540,692,5002 12MM BEVEL EDGE WOOD,2,12,416,45,228.8,374.4,0,387,1,1
2,"1,2,3",1,298,0-16-545,0-16-545,0-16-545,692,5002 18MM BEVEL EDGE WOOD,2,12,475,45,261.25,427.5,0,387,1,1
2,"1,2,3",1,298,0-16-548,0-16-548,0-16-548,692,5002 20MM BEVEL EDGE WOOD,2,12,438,45,240.9,394.2,0,387,1,1
2,"1,2,3",1,298,0-16-551,0-16-551,0-16-551,692,5002 25MM BEVEL EDGE WOOD,2,12,475,45,261.25,427.5,0,387,1,1
2,"1,2,3",1,298,0-16-554,0-16-554,0-16-554,692,5002 32MM BEVEL EDGE WOOD,2,12,654,45,359.7,588.6,0,387,1,1
2,"1,2,3",1,301,FMHT83550-1,FMHT83550-1,FMHT83550-1,732,FATMAX TRADELIFT (SINGLE),2,12,8688,45,4778.4,7819.2,0,182,1,1
2,"1,2,3",1,298,BDHT16695,BDHT16695,BDHT16695,692,12MM WOOD CHISEL,2,34,291,45,160.05,261.9,0,387,1,1
2,"1,2,3",1,298,BDHT16696,BDHT16696,BDHT16696,692,18MM WOOD CHISEL,2,34,309,45,169.95,278.1,0,387,1,1
2,"1,2,3",1,298,BDHT16697,BDHT16697,BDHT16697,692,25MM WOOD CHISEL,2,34,323,45,177.65,290.7,0,387,1,1
2,"1,2,3",1,298,BDHT16938,BDHT16938,BDHT16938,692,3 PC WOOD CHISEL SET,2,34,923,45,507.65,830.7,0,387,1,1
2,"1,2,3",1,302,0-83-033,0-83-033,0-83-033,694,"MAXSTEEL ""G"" CLAMP 75MM/3""",2,12,698,45,383.9,628.2,0,182,1,1
2,"1,2,3",1,302,0-83-034,0-83-034,0-83-034,694,"MAXSTEEL ""G"" CLAMP 100MM/4""",2,12,842,45,463.1,757.8,0,182,1,1
2,"1,2,3",1,302,0-83-035,0-83-035,0-83-035,694,"MAXSTEEL ""G"" CLAMP 150MM/6""",2,12,1412,45,776.6,1270.8,0,182,1,1
2,"1,2,3",1,302,1-83-069,1-83-069,1-83-069,792,MAXSTEEL MULTI ANGLE VICE,2,12,3420,45,1881,3078,0,182,1,1
2,"1,2,3",1,302,STHT20003,STHT20003,STHT20003,792,"3"" BENCH VICE FIXED BASE",2,12,2536,45,1394.8,2282.4,0,182,1,1
2,"1,2,3",1,302,STHT20004,STHT20004,STHT20004,792,"4"" BENCH VICE FIXED BASE",2,12,3751,45,2063.05,3375.9,0,182,1,1
2,"1,2,3",1,302,STHT20005,STHT20005,STHT20005,792,"5"" BENCH VICE FIXED BASE",2,12,6408,45,3524.4,5767.2,0,182,1,1
2,"1,2,3",1,302,STHT20006,STHT20006,STHT20006,792,"6"" BENCH VICE FIXED BASE",2,12,8247,45,4535.85,7422.3,0,182,1,1
2,"1,2,3",1,302,STHT20007,STHT20007,STHT20007,792,"8"" BENCH VICE FIXED BASE",2,12,12491,45,6870.05,11241.9,0,182,1,1
2,"1,2,3",1,302,1-83-065,1-83-065,1-83-065,792,MAXSTEEL? BENCH VISE - LIGHT DUTY,2,12,4324,45,2378.2,3891.6,0,182,1,1
2,"1,2,3",1,302,1-83-066,1-83-066,1-83-066,792,"HEAVY DUTY BENCH VICE 4""",2,12,7949,45,4371.95,7154.1,0,182,1,1
2,"1,2,3",1,302,1-83-067,1-83-067,1-83-067,792,"HEAVY DUTY BENCH VICE 5""",2,12,11306,45,6218.3,10175.4,0,182,1,1
2,"1,2,3",1,302,1-83-068,1-83-068,1-83-068,792,"HEAVY DUTY BENCH VICE 6""",2,12,14308,45,7869.4,12877.2,0,182,1,1
2,"1,2,3",1,302,9-83-079,9-83-079,9-83-079,788,"25MM/1""METAL SPRING CLAMP(MERCH X50)",2,12,189,45,103.95,170.1,0,182,1,1
2,"1,2,3",1,302,9-83-080,9-83-080,9-83-080,788,50MM/2METAL SPRING CLAMP(MERCH X30),2,12,306,45,168.3,275.4,0,182,1,1
2,"1,2,3",1,302,FMHT0-83231,FMHT0-83231,FMHT0-83231,788,FM S TRIGGER CLAMP,2,12,728,45,400.4,655.2,0,182,1,1
2,"1,2,3",1,302,FMHT0-83232,FMHT0-83232,FMHT0-83232,788,FM M TRIGGER CLAMP - 150MM,2,12,1136,45,624.8,1022.4,0,182,1,1
